city,time,temperature,pressure,precipitation,snow_height
Reykjavik,2021-12-15T04:00,2.2,986.7,0.0,0
Reykjavik,2021-12-15T05:00,2.2,987.2,0.04,0
Reykjavik,2021-12-15T06:00,2.1,987.7,0.0,0
Reykjavik,2021-12-15T07:00,2.0,988.2,0.0,0
Reykjavik,2021-12-15T08:00,2.0,988.7,0.0,0
Reykjavik,2021-12-15T09:00,2.1,989.7,0.01,0
Reykjavik,2021-12-15T10:00,2.3,990.2,0.0,0
Reykjavik,2021-12-15T11:00,2.4,991.2,0.0,0
Reykjavik,2021-12-15T12:00,2.7,992.2,0.13,0
Reykjavik,2021-12-15T13:00,3.4,993.3,0.21,0
Reykjavik,2021-12-15T14:00,3.7,994.3,0.23,0
Reykjavik,2021-12-15T15:00,3.8,995.8,0.18,0
Reykjavik,2021-12-15T16:00,3.9,996.8,0.02,0
Reykjavik,2021-12-15T17:00,3.9,998.3,0.01,0
Reykjavik,2021-12-15T18:00,4.0,999.8,0.13,0
Reykjavik,2021-12-15T19:00,4.3,1000.8,0.01,0
Reykjavik,2021-12-15T20:00,4.4,1002.3,0.0,0
Reykjavik,2021-12-15T21:00,4.4,1003.3,0.11,0
Reykjavik,2021-12-15T22:00,4.6,1004.8,0.16,0
Reykjavik,2021-12-15T23:00,4.5,1005.8,0.03,0
Reykjavik,2021-12-16T00:00,3.9,1006.8,0.0,0
Reykjavik,2021-12-16T01:00,3.8,1007.8,0.0,0
Reykjavik,2021-12-16T02:00,4.1,1007.8,0.0,0
Reykjavik,2021-12-16T03:00,4.2,1007.8,0.0,0
Reykjavik,2021-12-16T04:00,4.6,1007.3,0.0,0
Reykjavik,2021-12-16T05:00,5.0,1006.8,0.0,0
Reykjavik,2021-12-16T06:00,5.5,1005.3,0.0,0
Reykjavik,2021-12-16T07:00,5.7,1004.8,0.22,0
Reykjavik,2021-12-16T08:00,5.9,1004.8,0.22,0
Reykjavik,2021-12-16T09:00,6.2,1004.3,0.22,0
Reykjavik,2021-12-16T10:00,6.5,1004.8,1.15,0
Reykjavik,2021-12-16T11:00,6.9,1004.8,1.15,0
Reykjavik,2021-12-16T12:00,7.3,1005.3,1.15,0
Reykjavik,2021-12-16T13:00,7.5,1004.8,1.47,0
Reykjavik,2021-12-16T14:00,7.5,1004.8,1.47,0
Reykjavik,2021-12-16T15:00,7.7,1004.8,1.47,0
Reykjavik,2021-12-16T16:00,8.1,1004.8,0.11,0
Reykjavik,2021-12-16T17:00,8.6,1004.8,0.11,0
Reykjavik,2021-12-16T18:00,9.1,1005.3,0.11,0
Reykjavik,2021-12-16T19:00,9.1,1005.3,0.33,0
Reykjavik,2021-12-16T20:00,9.0,1005.3,0.33,0
Reykjavik,2021-12-16T21:00,8.8,1005.3,0.33,0
Reykjavik,2021-12-16T22:00,8.7,1005.3,1.06,0
Reykjavik,2021-12-16T23:00,8.7,1005.8,1.06,0
Reykjavik,2021-12-17T00:00,8.6,1006.3,1.06,0
Reykjavik,2021-12-17T01:00,8.6,1006.3,0.39,0
Reykjavik,2021-12-17T02:00,8.5,1006.3,0.39,0
Reykjavik,2021-12-17T03:00,8.4,1006.8,0.39,0
Reykjavik,2021-12-17T04:00,8.2,1007.3,0.0,0
Reykjavik,2021-12-17T05:00,8.0,1008.3,0.0,0
Reykjavik,2021-12-17T06:00,7.7,1009.3,0.0,0
Reykjavik,2021-12-17T07:00,7.5,1009.8,0.01,0
Reykjavik,2021-12-17T08:00,7.3,1010.8,0.01,0
Reykjavik,2021-12-17T09:00,7.1,1011.8,0.01,0
Reykjavik,2021-12-17T10:00,7.0,1012.3,0.0,0
Reykjavik,2021-12-17T11:00,6.9,1012.3,0.0,0
Reykjavik,2021-12-17T12:00,6.8,1012.8,0.0,0
Reykjavik,2021-12-17T13:00,6.7,1012.8,0.3,0
Reykjavik,2021-12-17T14:00,6.5,1012.8,0.3,0
Reykjavik,2021-12-17T15:00,6.3,1012.3,0.3,0
Reykjavik,2021-12-17T16:00,6.0,1011.8,0.67,0
Reykjavik,2021-12-17T17:00,5.7,1010.8,0.67,0
Reykjavik,2021-12-17T18:00,5.6,1009.3,0.67,0
Reykjavik,2021-12-17T19:00,6.4,1008.8,0.86,0
Reykjavik,2021-12-17T20:00,7.6,1007.8,0.86,0
Reykjavik,2021-12-17T21:00,8.8,1007.3,0.86,0
Reykjavik,2021-12-17T22:00,9.0,1006.3,0.65,0
Reykjavik,2021-12-17T23:00,9.0,1005.8,0.65,0
Reykjavik,2021-12-18T00:00,8.8,1005.3,0.65,0
Reykjavik,2021-12-18T01:00,7.8,1006.4,0.97,0
Reykjavik,2021-12-18T02:00,6.3,1007.9,0.97,0
Reykjavik,2021-12-18T03:00,4.7,1010.9,0.97,0
Reykjavik,2021-12-18T04:00,4.4,1012.4,0.03,0
Reykjavik,2021-12-18T05:00,4.5,1013.9,0.03,0
Reykjavik,2021-12-18T06:00,4.5,1015.9,0.03,0
Reykjavik,2021-12-18T07:00,4.0,1016.9,0.01,0
Reykjavik,2021-12-18T08:00,3.4,1017.9,0.01,0
Reykjavik,2021-12-18T09:00,2.8,1019.4,0.01,0
Reykjavik,2021-12-18T10:00,2.6,1020.4,0.0,0
Reykjavik,2021-12-18T11:00,2.6,1020.9,0.0,0
Reykjavik,2021-12-18T12:00,2.6,1021.9,0.0,0
Reykjavik,2021-12-18T13:00,2.7,1022.9,0.0,0
Reykjavik,2021-12-18T14:00,2.8,1023.4,0.0,0
Reykjavik,2021-12-18T15:00,2.9,1023.9,0.0,0
Reykjavik,2021-12-18T16:00,2.9,1024.9,0.0,0
Reykjavik,2021-12-18T17:00,2.8,1025.4,0.0,0
Reykjavik,2021-12-18T18:00,2.7,1026.4,0.0,0
Reykjavik,2021-12-18T19:00,2.7,1026.4,0.0,0
Reykjavik,2021-12-18T20:00,2.7,1027.4,0.0,0
Reykjavik,2021-12-18T21:00,2.6,1028.4,0.0,0
Reykjavik,2021-12-18T22:00,2.6,1028.4,0.0,0
Reykjavik,2021-12-18T23:00,2.5,1029.4,0.0,0
Reykjavik,2021-12-19T00:00,2.3,1029.4,0.0,0
Reykjavik,2021-12-19T01:00,2.1,1029.4,0.0,0
Reykjavik,2021-12-19T02:00,1.9,1029.4,0.0,0
Reykjavik,2021-12-19T03:00,1.7,1029.4,0.0,0
Reykjavik,2021-12-19T04:00,1.9,1028.4,0.0,0
Reykjavik,2021-12-19T05:00,2.2,1028.4,0.0,0
Reykjavik,2021-12-19T06:00,2.5,1027.4,0.0,0
Reykjavik,2021-12-19T07:00,2.5,1026.4,0.26,0
Reykjavik,2021-12-19T08:00,2.5,1025.9,0.26,0
Reykjavik,2021-12-19T09:00,2.5,1024.9,0.26,0
Reykjavik,2021-12-19T10:00,2.6,1023.9,1.27,0
Reykjavik,2021-12-19T11:00,2.8,1022.9,1.27,0
Reykjavik,2021-12-19T12:00,3.3,1021.9,1.27,0
Reykjavik,2021-12-19T13:00,4.0,1020.9,0.14,0
Reykjavik,2021-12-19T14:00,4.8,1020.4,0.14,0
Reykjavik,2021-12-19T15:00,5.7,1019.9,0.14,0
Reykjavik,2021-12-19T16:00,6.1,1019.9,0.02,0
Reykjavik,2021-12-19T17:00,6.2,1019.9,0.02,0
Reykjavik,2021-12-19T18:00,6.3,1019.9,0.02,0
Reykjavik,2021-12-19T19:00,6.5,1019.9,0.01,0
Reykjavik,2021-12-19T20:00,6.6,1020.4,0.01,0
Reykjavik,2021-12-19T21:00,6.7,1020.9,0.01,0
Reykjavik,2021-12-19T22:00,6.5,1020.9,0.0,0
Reykjavik,2021-12-19T23:00,6.1,1020.9,0.0,0
New York,2021-12-13T00:00,6.1,1023.1,0.0,0
New York,2021-12-13T01:00,5.5,1024.1,0.0,0
New York,2021-12-13T02:00,5.1,1025.1,0.0,0
New York,2021-12-13T03:00,4.8,1025.1,0.0,0
New York,2021-12-13T04:00,4.5,1025.1,0.0,0
New York,2021-12-13T05:00,4.2,1024.6,0.0,0
New York,2021-12-13T06:00,3.8,1024.1,0.0,0
New York,2021-12-13T07:00,3.6,1024.6,0.0,0
New York,2021-12-13T08:00,3.3,1024.6,0.0,0
New York,2021-12-13T09:00,3.1,1025.1,0.0,0
New York,2021-12-13T10:00,3.0,1025.6,0.0,0
New York,2021-12-13T11:00,2.9,1025.6,0.0,0
New York,2021-12-13T12:00,2.9,1025.6,0.0,0
New York,2021-12-13T13:00,2.9,1026.6,0.0,0
New York,2021-12-13T14:00,3.8,1027.6,0.0,0
New York,2021-12-13T15:00,5.2,1027.6,0.0,0
New York,2021-12-13T16:00,6.7,1026.6,0.0,0
New York,2021-12-13T17:00,8.2,1025.6,0.0,0
New York,2021-12-13T18:00,9.5,1024.6,0.0,0
New York,2021-12-13T19:00,10.2,1024.1,0.0,0
New York,2021-12-13T20:00,10.3,1023.6,0.0,0
New York,2021-12-13T21:00,9.8,1023.6,0.0,0
New York,2021-12-13T22:00,8.7,1024.1,0.0,0
New York,2021-12-13T23:00,7.7,1024.1,0.0,0
New York,2021-12-14T00:00,7.0,1024.6,0.0,0
New York,2021-12-14T01:00,6.4,1024.6,0.0,0
New York,2021-12-14T02:00,5.9,1024.6,0.0,0
New York,2021-12-14T03:00,5.5,1025.1,0.0,0
New York,2021-12-14T04:00,5.2,1025.1,0.0,0
New York,2021-12-14T05:00,5.1,1025.1,0.0,0
New York,2021-12-14T06:00,5.0,1025.6,0.0,0
New York,2021-12-14T07:00,4.8,1026.6,0.0,0
New York,2021-12-14T08:00,4.7,1026.6,0.0,0
New York,2021-12-14T09:00,4.6,1026.6,0.0,0
New York,2021-12-14T10:00,4.7,1027.6,0.0,0
New York,2021-12-14T11:00,4.5,1028.6,0.0,0
New York,2021-12-14T12:00,4.2,1029.6,0.0,0
New York,2021-12-14T13:00,4.2,1030.6,0.0,0
New York,2021-12-14T14:00,5.1,1031.6,0.0,0
New York,2021-12-14T15:00,6.5,1033.6,0.0,0
New York,2021-12-14T16:00,7.7,1033.6,0.0,0
New York,2021-12-14T17:00,8.8,1032.6,0.0,0
New York,2021-12-14T18:00,9.7,1032.6,0.0,0
New York,2021-12-14T19:00,10.2,1033.6,0.0,0
New York,2021-12-14T20:00,10.0,1033.6,0.0,0
New York,2021-12-14T21:00,9.3,1034.6,0.0,0
New York,2021-12-14T22:00,8.1,1034.6,0.0,0
New York,2021-12-14T23:00,7.1,1035.6,0.0,0
New York,2021-12-15T00:00,6.2,1035.6,0.0,0
New York,2021-12-15T01:00,5.5,1036.6,0.0,0
New York,2021-12-15T02:00,4.9,1036.6,0.0,0
New York,2021-12-15T03:00,4.4,1037.6,0.0,0
New York,2021-12-15T04:00,4.0,1037.6,0.0,0
New York,2021-12-15T05:00,3.6,1037.6,0.0,0
New York,2021-12-15T06:00,3.3,1037.6,0.0,0
New York,2021-12-15T07:00,3.0,1037.6,0.0,0
New York,2021-12-15T08:00,2.8,1036.6,0.0,0
New York,2021-12-15T09:00,2.6,1036.6,0.0,0
New York,2021-12-15T10:00,2.7,1036.6,0.0,0
New York,2021-12-15T11:00,2.7,1036.6,0.0,0
New York,2021-12-15T12:00,2.7,1036.6,0.0,0
New York,2021-12-15T13:00,2.8,1036.6,0.0,0
New York,2021-12-15T14:00,3.7,1036.6,0.0,0
New York,2021-12-15T15:00,5.0,1036.6,0.0,0
New York,2021-12-15T16:00,7.2,1035.6,0.0,0
New York,2021-12-15T17:00,10.3,1033.6,0.0,0
New York,2021-12-15T18:00,11.2,1032.6,0.0,0
New York,2021-12-15T19:00,11.0,1032.6,0.0,0
New York,2021-12-15T20:00,10.6,1031.6,0.02,0
New York,2021-12-15T21:00,10.2,1031.6,0.06,0
New York,2021-12-15T22:00,9.8,1030.6,0.35,0
New York,2021-12-15T23:00,9.7,1029.6,0.3,0
New York,2021-12-16T00:00,9.9,1029.6,0.34,0
New York,2021-12-16T01:00,10.2,1028.6,0.02,0
New York,2021-12-16T02:00,10.3,1027.6,0.1,0
New York,2021-12-16T03:00,10.1,1026.6,0.15,0
New York,2021-12-16T04:00,9.9,1026.6,0.04,0
New York,2021-12-16T05:00,9.8,1025.6,0.02,0
New York,2021-12-16T06:00,9.8,1024.6,0.01,0
New York,2021-12-16T07:00,9.9,1024.1,0.08,0
New York,2021-12-16T08:00,10.0,1023.6,0.08,0
New York,2021-12-16T09:00,10.1,1023.1,0.08,0
New York,2021-12-16T10:00,9.9,1022.6,0.0,0
New York,2021-12-16T11:00,9.6,1022.6,0.0,0
New York,2021-12-16T12:00,9.4,1022.1,0.0,0
New York,2021-12-16T13:00,9.4,1021.6,0.0,0
New York,2021-12-16T14:00,9.5,1021.6,0.0,0
New York,2021-12-16T15:00,10.0,1021.1,0.0,0
New York,2021-12-16T16:00,10.8,1019.6,0.0,0
New York,2021-12-16T17:00,11.8,1018.6,0.0,0
New York,2021-12-16T18:00,12.8,1016.6,0.0,0
New York,2021-12-16T19:00,12.9,1016.1,0.0,0
New York,2021-12-16T20:00,12.6,1015.6,0.0,0
New York,2021-12-16T21:00,12.2,1015.0,0.0,0
New York,2021-12-16T22:00,11.8,1014.5,0.0,0
New York,2021-12-16T23:00,11.4,1014.0,0.0,0
New York,2021-12-17T00:00,10.9,1014.0,0.0,0
New York,2021-12-17T01:00,10.7,1013.5,0.0,0
New York,2021-12-17T02:00,10.6,1013.5,0.0,0
New York,2021-12-17T03:00,10.5,1013.0,0.0,0
New York,2021-12-17T04:00,10.6,1012.5,0.02,0
New York,2021-12-17T05:00,10.7,1012.5,0.02,0
New York,2021-12-17T06:00,10.8,1012.0,0.02,0
New York,2021-12-17T07:00,10.9,1012.0,0.02,0
New York,2021-12-17T08:00,11.0,1012.5,0.02,0
New York,2021-12-17T09:00,10.9,1013.0,0.02,0
New York,2021-12-17T10:00,10.6,1013.5,0.0,0
New York,2021-12-17T11:00,10.3,1014.5,0.0,0
New York,2021-12-17T12:00,10.0,1015.6,0.0,0
New York,2021-12-17T13:00,10.0,1016.6,0.0,0
New York,2021-12-17T14:00,10.3,1017.6,0.0,0
New York,2021-12-17T15:00,10.7,1018.6,0.0,0
New York,2021-12-17T16:00,11.3,1018.1,0.0,0
New York,2021-12-17T17:00,12.0,1018.1,0.0,0
New York,2021-12-17T18:00,12.7,1017.6,0.0,0
New York,2021-12-17T19:00,12.7,1017.6,0.0,0
New York,2021-12-17T20:00,12.5,1018.1,0.0,0
New York,2021-12-17T21:00,11.9,1018.6,0.0,0
New York,2021-12-17T22:00,11.0,1019.1,0.0,0
New York,2021-12-17T23:00,9.8,1020.1,0.0,0
New York,2021-12-18T00:00,8.5,1020.6,0.0,0
New York,2021-12-18T01:00,8.0,1020.6,0.0,0
New York,2021-12-18T02:00,7.6,1020.6,0.0,0
New York,2021-12-18T03:00,7.3,1020.6,0.0,0
New York,2021-12-18T04:00,7.0,1020.6,0.0,0
New York,2021-12-18T05:00,6.9,1020.1,0.0,0
New York,2021-12-18T06:00,6.8,1019.6,0.0,0
New York,2021-12-18T07:00,6.9,1019.6,0.06,0
New York,2021-12-18T08:00,7.2,1019.6,0.06,0
New York,2021-12-18T09:00,7.4,1019.1,0.06,0
New York,2021-12-18T10:00,7.2,1019.1,1.04,0
New York,2021-12-18T11:00,7.0,1019.1,1.04,0
New York,2021-12-18T12:00,6.7,1018.6,1.04,0
New York,2021-12-18T13:00,6.6,1018.1,0.67,0
New York,2021-12-18T14:00,6.6,1018.1,0.67,0
New York,2021-12-18T15:00,6.7,1017.1,0.67,0
New York,2021-12-18T16:00,6.7,1016.1,0.37,0
New York,2021-12-18T17:00,6.8,1014.0,0.37,0
New York,2021-12-18T18:00,6.9,1012.5,0.37,0
New York,2021-12-18T19:00,7.0,1011.5,0.0,0
New York,2021-12-18T20:00,7.1,1011.0,0.0,0
New York,2021-12-18T21:00,7.2,1010.0,0.0,0
New York,2021-12-18T22:00,7.2,1009.5,0.11,0
New York,2021-12-18T23:00,7.1,1009.0,0.11,0
New York,2021-12-19T00:00,7.2,1008.5,0.11,0
New York,2021-12-19T01:00,7.3,1008.0,0.11,0
New York,2021-12-19T02:00,7.6,1007.5,0.11,0
New York,2021-12-19T03:00,7.8,1007.5,0.11,0
New York,2021-12-19T04:00,8.1,1007.5,0.16,0
New York,2021-12-19T05:00,8.4,1008.0,0.16,0
New York,2021-12-19T06:00,8.3,1008.5,0.16,0
New York,2021-12-19T07:00,7.8,1009.0,0.02,0
New York,2021-12-19T08:00,6.9,1010.0,0.02,0
New York,2021-12-19T09:00,5.9,1011.5,0.02,0
New York,2021-12-19T10:00,5.4,1012.5,0.0,0
New York,2021-12-19T11:00,5.0,1013.5,0.0,0
New York,2021-12-19T12:00,4.7,1015.0,0.0,0
New York,2021-12-19T13:00,4.7,1016.1,0.0,0
New York,2021-12-19T14:00,4.7,1017.1,0.0,0
New York,2021-12-19T15:00,4.9,1018.6,0.0,0
New York,2021-12-19T16:00,5.3,1018.6,0.0,0
New York,2021-12-19T17:00,5.7,1018.6,0.0,0
New York,2021-12-19T18:00,6.0,1018.6,0.0,0
New York,2021-12-19T19:00,5.8,1019.1,0.0,0
New York,2021-12-19T20:00,5.3,1019.6,0.0,0
New York,2021-12-19T21:00,4.5,1020.6,0.0,0
New York,2021-12-19T22:00,3.7,1021.6,0.0,0
New York,2021-12-19T23:00,2.8,1022.6,0.0,0
Ottawa,2021-12-13T00:00,3.1,1012.4,0.0,0
Ottawa,2021-12-13T01:00,3.0,1012.9,0.0,0
Ottawa,2021-12-13T02:00,3.0,1012.9,0.0,0
Ottawa,2021-12-13T03:00,2.9,1012.4,0.0,0
Ottawa,2021-12-13T04:00,2.8,1012.4,0.0,0
Ottawa,2021-12-13T05:00,2.6,1012.9,0.0,0
Ottawa,2021-12-13T06:00,2.5,1013.4,0.0,0
Ottawa,2021-12-13T07:00,2.4,1014.4,0.0,0
Ottawa,2021-12-13T08:00,2.2,1014.4,0.0,0
Ottawa,2021-12-13T09:00,1.9,1015.4,0.0,0
Ottawa,2021-12-13T10:00,1.8,1015.9,0.0,0
Ottawa,2021-12-13T11:00,1.8,1016.4,0.0,0
Ottawa,2021-12-13T12:00,2.0,1016.9,0.0,0
Ottawa,2021-12-13T13:00,2.2,1016.9,0.0,0
Ottawa,2021-12-13T14:00,2.7,1017.4,0.0,0
Ottawa,2021-12-13T15:00,3.2,1017.4,0.0,0
Ottawa,2021-12-13T16:00,4.0,1016.9,0.0,0
Ottawa,2021-12-13T17:00,5.0,1015.9,0.0,0
Ottawa,2021-12-13T18:00,5.7,1014.9,0.0,0
Ottawa,2021-12-13T19:00,6.2,1014.9,0.0,0
Ottawa,2021-12-13T20:00,6.3,1014.4,0.0,0
Ottawa,2021-12-13T21:00,5.5,1014.9,0.0,0
Ottawa,2021-12-13T22:00,4.4,1015.4,0.0,0
Ottawa,2021-12-13T23:00,3.9,1016.4,0.0,0
Ottawa,2021-12-14T00:00,3.3,1016.4,0.0,0
Ottawa,2021-12-14T01:00,2.9,1017.9,0.0,0
Ottawa,2021-12-14T02:00,2.5,1019.5,0.0,0
Ottawa,2021-12-14T03:00,2.5,1021.0,0.0,0
Ottawa,2021-12-14T04:00,2.1,1022.5,0.0,0
Ottawa,2021-12-14T05:00,2.0,1023.5,0.0,0
Ottawa,2021-12-14T06:00,1.7,1025.0,0.0,0
Ottawa,2021-12-14T07:00,1.5,1026.5,0.0,0
Ottawa,2021-12-14T08:00,1.0,1028.0,0.0,0
Ottawa,2021-12-14T09:00,0.7,1029.1,0.0,0
Ottawa,2021-12-14T10:00,0.4,1030.6,0.0,0
Ottawa,2021-12-14T11:00,0.0,1032.1,0.0,0
Ottawa,2021-12-14T12:00,-0.5,1033.1,0.0,0
Ottawa,2021-12-14T13:00,-1.0,1034.1,0.0,0
Ottawa,2021-12-14T14:00,-1.1,1035.1,0.0,0
Ottawa,2021-12-14T15:00,-1.0,1036.1,0.0,0
Ottawa,2021-12-14T16:00,-0.7,1037.1,0.0,0
Ottawa,2021-12-14T17:00,-0.3,1037.1,0.0,0
Ottawa,2021-12-14T18:00,0.1,1037.1,0.0,0
Ottawa,2021-12-14T19:00,0.3,1037.1,0.0,0
Ottawa,2021-12-14T20:00,0.2,1037.1,0.0,0
Ottawa,2021-12-14T21:00,-0.1,1037.1,0.0,0
Ottawa,2021-12-14T22:00,-0.4,1038.2,0.0,0
Ottawa,2021-12-14T23:00,-0.5,1038.2,0.0,0
Ottawa,2021-12-15T00:00,-0.6,1038.2,0.0,0
Ottawa,2021-12-15T01:00,-0.8,1038.2,0.0,0
Ottawa,2021-12-15T02:00,-1.1,1038.2,0.0,0
Ottawa,2021-12-15T03:00,-1.5,1038.2,0.0,0
Ottawa,2021-12-15T04:00,-1.7,1038.2,0.0,0
Ottawa,2021-12-15T05:00,-1.8,1038.2,0.0,0
Ottawa,2021-12-15T06:00,-2.0,1037.1,0.0,0
Ottawa,2021-12-15T07:00,-2.2,1037.1,0.0,0
Ottawa,2021-12-15T08:00,-2.3,1036.1,0.0,0
Ottawa,2021-12-15T09:00,-2.4,1035.1,0.0,0
Ottawa,2021-12-15T10:00,-2.5,1034.6,0.0,0
Ottawa,2021-12-15T11:00,-2.9,1034.6,0.0,0
Ottawa,2021-12-15T12:00,-3.1,1033.6,0.0,0
Ottawa,2021-12-15T13:00,-3.1,1033.1,0.0,0
Ottawa,2021-12-15T14:00,-2.8,1032.6,0.0,0
Ottawa,2021-12-15T15:00,-2.3,1031.6,0.0,0
Ottawa,2021-12-15T16:00,-1.6,1030.6,0.0,0
Ottawa,2021-12-15T17:00,-1.1,1029.1,0.0,0
Ottawa,2021-12-15T18:00,-0.6,1027.5,0.0,0
Ottawa,2021-12-15T19:00,-0.6,1027.0,0.03,0
Ottawa,2021-12-15T20:00,-1.0,1026.0,0.16,0
Ottawa,2021-12-15T21:00,-1.0,1025.5,0.38,0
Ottawa,2021-12-15T22:00,-0.8,1025.0,0.44,0
Ottawa,2021-12-15T23:00,-0.5,1024.0,0.05,0
Ottawa,2021-12-16T00:00,-0.4,1023.0,0.02,0
Ottawa,2021-12-16T01:00,-0.3,1021.5,0.03,0
Ottawa,2021-12-16T02:00,-0.1,1020.0,0.12,0
Ottawa,2021-12-16T03:00,0.2,1018.9,0.57,0
Ottawa,2021-12-16T04:00,0.6,1017.9,0.73,0
Ottawa,2021-12-16T05:00,1.1,1016.4,0.22,0
Ottawa,2021-12-16T06:00,1.4,1014.9,1.07,0
Ottawa,2021-12-16T07:00,1.7,1013.9,1.2,0
Ottawa,2021-12-16T08:00,2.0,1012.9,1.2,0
Ottawa,2021-12-16T09:00,2.6,1011.9,1.2,0
Ottawa,2021-12-16T10:00,3.6,1010.9,2.54,0
Ottawa,2021-12-16T11:00,4.8,1009.8,2.54,0
Ottawa,2021-12-16T12:00,6.2,1008.8,2.54,0
Ottawa,2021-12-16T13:00,6.8,1007.8,0.05,0
Ottawa,2021-12-16T14:00,7.3,1007.3,0.05,0
Ottawa,2021-12-16T15:00,8.0,1006.3,0.05,0
Ottawa,2021-12-16T16:00,8.7,1005.3,0.01,0
Ottawa,2021-12-16T17:00,9.4,1004.8,0.01,0
Ottawa,2021-12-16T18:00,10.1,1003.8,0.01,0
Ottawa,2021-12-16T19:00,10.4,1003.3,0.04,0
Ottawa,2021-12-16T20:00,10.5,1002.8,0.04,0
Ottawa,2021-12-16T21:00,10.5,1002.3,0.04,0
Ottawa,2021-12-16T22:00,10.6,1002.3,0.01,0
Ottawa,2021-12-16T23:00,10.6,1001.8,0.01,0
Ottawa,2021-12-17T00:00,10.4,1001.3,0.01,0
Ottawa,2021-12-17T01:00,10.2,1001.3,0.02,0
Ottawa,2021-12-17T02:00,9.8,1001.3,0.02,0
Ottawa,2021-12-17T03:00,9.0,1001.3,0.02,0
Ottawa,2021-12-17T04:00,7.8,1001.8,0.0,0
Ottawa,2021-12-17T05:00,6.3,1002.3,0.0,0
Ottawa,2021-12-17T06:00,4.5,1002.8,0.0,0
Ottawa,2021-12-17T07:00,3.6,1003.3,0.0,0
Ottawa,2021-12-17T08:00,2.9,1003.3,0.0,0
Ottawa,2021-12-17T09:00,2.2,1003.8,0.0,0
Ottawa,2021-12-17T10:00,2.0,1004.3,0.0,0
Ottawa,2021-12-17T11:00,1.9,1004.8,0.0,0
Ottawa,2021-12-17T12:00,2.0,1005.3,0.0,0
Ottawa,2021-12-17T13:00,2.2,1005.8,0.0,0
Ottawa,2021-12-17T14:00,2.5,1006.3,0.0,0
Ottawa,2021-12-17T15:00,3.0,1007.3,0.0,0
Ottawa,2021-12-17T16:00,3.5,1007.3,0.01,0
Ottawa,2021-12-17T17:00,3.9,1007.8,0.01,0
Ottawa,2021-12-17T18:00,4.4,1007.8,0.01,0
Ottawa,2021-12-17T19:00,4.5,1008.3,0.0,0
Ottawa,2021-12-17T20:00,4.6,1008.8,0.0,0
Ottawa,2021-12-17T21:00,4.5,1009.8,0.0,0
Ottawa,2021-12-17T22:00,4.1,1010.9,0.0,0
Ottawa,2021-12-17T23:00,3.6,1012.4,0.0,0
Ottawa,2021-12-18T00:00,3.0,1013.9,0.0,0
Ottawa,2021-12-18T01:00,2.6,1014.9,0.0,0
Ottawa,2021-12-18T02:00,2.3,1015.4,0.0,0
Ottawa,2021-12-18T03:00,1.9,1016.4,0.0,0
Ottawa,2021-12-18T04:00,1.6,1016.9,0.0,0
Ottawa,2021-12-18T05:00,1.2,1016.9,0.0,0
Ottawa,2021-12-18T06:00,0.7,1017.4,0.0,0
Ottawa,2021-12-18T07:00,0.5,1017.4,0.0,0
Ottawa,2021-12-18T08:00,0.3,1017.4,0.0,0
Ottawa,2021-12-18T09:00,0.0,1017.4,0.0,0
Ottawa,2021-12-18T10:00,-0.3,1017.4,0.0,0
Ottawa,2021-12-18T11:00,-0.5,1017.4,0.0,0
Ottawa,2021-12-18T12:00,-0.7,1016.9,0.0,0
Ottawa,2021-12-18T13:00,-0.7,1016.9,0.0,0
Ottawa,2021-12-18T14:00,-0.5,1016.9,0.0,0
Ottawa,2021-12-18T15:00,-0.2,1016.4,0.0,0
Ottawa,2021-12-18T16:00,0.1,1015.9,0.0,0
Ottawa,2021-12-18T17:00,0.5,1014.4,0.0,0
Ottawa,2021-12-18T18:00,0.8,1013.4,0.0,0
Ottawa,2021-12-18T19:00,0.5,1012.9,0.08,0
Ottawa,2021-12-18T20:00,0.1,1012.4,0.08,0
Ottawa,2021-12-18T21:00,-0.4,1012.4,0.08,0
Ottawa,2021-12-18T22:00,-0.6,1012.4,0.2,0
Ottawa,2021-12-18T23:00,-0.6,1012.4,0.2,0
Ottawa,2021-12-19T00:00,-0.6,1012.4,0.2,0
Ottawa,2021-12-19T01:00,-0.6,1011.9,0.01,0
Ottawa,2021-12-19T02:00,-0.6,1011.9,0.01,0
Ottawa,2021-12-19T03:00,-0.6,1011.9,0.01,0
Ottawa,2021-12-19T04:00,-0.8,1012.4,0.0,0
Ottawa,2021-12-19T05:00,-1.1,1012.4,0.0,0
Ottawa,2021-12-19T06:00,-1.6,1012.9,0.0,0
Ottawa,2021-12-19T07:00,-2.2,1013.4,0.01,0
Ottawa,2021-12-19T08:00,-2.8,1013.9,0.01,0
Ottawa,2021-12-19T09:00,-3.5,1014.4,0.01,0
Ottawa,2021-12-19T10:00,-3.9,1015.4,0.0,0
Ottawa,2021-12-19T11:00,-4.3,1015.9,0.0,0
Ottawa,2021-12-19T12:00,-4.6,1017.4,0.0,0
Ottawa,2021-12-19T13:00,-4.7,1018.4,0.0,0
Ottawa,2021-12-19T14:00,-4.6,1019.5,0.0,0
Ottawa,2021-12-19T15:00,-4.6,1020.5,0.0,0
Ottawa,2021-12-19T16:00,-4.5,1021.0,0.0,0
Ottawa,2021-12-19T17:00,-4.4,1021.0,0.0,0
Ottawa,2021-12-19T18:00,-4.3,1021.5,0.0,0
